ID,m/z,Retention time (min),Ion mode,Metabolites,Compound ID,Super Class,Class,Sub Class,kegg,Score,Fragmentation Score,Adducts,Formula,Mass Error (ppm),C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
8.11_244.0884n,245.0957045,8.111316667,pos,D-Biotin,243,Organoheterocyclic compounds,Biotin and derivatives,Unclassified,C00120,54.8,90,"M+H, M+Na",C10H16N2O3S,1.084535815,1.444549016,0.97112331,1.289845228,1.01E-12,2.209480288,1.092396896,1.808592994,3.356267547,2.497350035,1.528843346,2.341371789,1.6338618,2.428865644,2.063889926,3.124565826,0.519635755,0.974519281,1.749061222,5.542655441,0.250694945,0.065406075,5.314352708,1.497545985,3.415210225,2.572824669,1.167167335,1.005108392,17.12710966,2.39681843,0.739164597,2.495977741,4.185692758,2.090492671,0.097173743,1.896870212,0.407298048,2.074016861,0.684865884,2.088034354,2.130246867,0.418352167,0.291891904,1.941357012,0.349330769,4.508937337,6.319124099,0.551171009,1.728531784,0.195838067,2.171559857,0.278825336,0.176971923,0.302950824,1.01E-12,0.039061286,0.50746475,0.057111589,0.630070831,0.078995152,0.023062613,0.060115045,0.087282538,0.453044941,0.260367607,0.410890195,1.061375003,0.11016278,0.69387954,1.01E-12,0.018478033,1.01E-12,0.027694635,0.117018387,0.056168469,2.315413911,1.01E-12,0.024447769,0.546062607,0.404555132,0.157819618,0.016808283,0.599225891,0.150403816,0.113736724,0.644529804,0.057025904,0.049896991,0.383198151,1.01E-12,0.388504342,2.761132901,0.038896419,1.190091263,0.014212813,0.338417572,0.657096897,0.06517238,0.141330699,1.141951276,0.235176448,0.088448333,0.227418515,0.63331637,1.01E-12,1.01E-12,0.623566599,0.111315844,0.498411696,0.013312573,1.244262621,0.525406688,0.174887541,0.08562428,0.382884602,1.203526639,0.227365593,1.01E-12,0.299837657,0.267832112,0.076428881,0.155930017,1.01E-12,0.14848175,3.206131501,0.518860723,0.233660762,0.048439407,2.045529817,1.555924077,0.609240528,0.031787027,0.049268609,0.446245796,1.01E-12,1.01E-12,0.028057512,0.943797569,0.10093847,0.132401988,0.051721335,1.01E-12,0.353602221,0.046342444,0.115521866,0.014462307,0.39642674,0.108973067,0.06299296,0.483381487,0.32466868
1.06_146.1655m/z,146.1654936,1.055733333,pos,Spermidine,254,Organic nitrogen compounds,Organonitrogen compounds,Amines,C00315,54.7,83.7,M+H,C7H19N3,2.201623458,47.08191336,63.08339232,22.39826301,66.0128775,28.35651788,65.37323334,77.70263547,51.97648459,59.25158179,61.20003259,22.30738508,69.85215097,50.92825001,52.07955235,30.35098858,39.19158338,52.85433813,63.6037074,23.78403455,48.1945884,93.77451009,77.90603657,65.83313047,46.24207916,47.2977042,39.2783063,63.68715362,66.89087572,76.29261915,98.39702998,40.5377078,36.07518884,58.2460902,83.28603562,73.72111528,43.36539143,48.81132578,72.24727818,35.41220492,44.0350905,45.90058552,44.74614811,61.04384068,32.96586483,58.5844547,51.44761646,64.91723592,63.28297229,40.24798344,42.25063681,74.28769987,82.42663659,210.4866933,211.4841099,80.59294293,51.95886144,64.31756011,122.9038742,48.4791457,131.2174769,283.8055982,147.9078697,44.16516059,277.6178602,19.33806578,31.7451847,96.48653119,132.0512013,62.12538668,101.3027315,163.7858279,54.64032809,48.48590155,91.86583082,95.3620644,58.07965616,85.78109678,32.3606506,84.30731534,77.33413768,97.33155782,286.1288185,116.0389106,285.8765254,74.47656476,310.2496455,59.7832511,41.96473136,71.25173803,96.44509491,190.6308448,95.33427599,115.7964287,93.59833534,38.19978176,20.7920982,99.52763256,63.22986847,76.69208181,31.65542368,33.610514,294.4467964,101.3550914,76.84051303,190.5213558,125.9497051,214.0304601,154.3300253,75.28431508,22.57998541,38.02533372,51.05210643,205.4220958,33.56571064,85.97745646,90.38455399,166.2505762,223.5825199,72.00691741,113.6321816,69.35108464,93.53550279,43.66656536,171.7525716,29.36259995,257.8185003,61.16696047,105.8746296,131.4982542,130.3804767,51.57682706,88.60019755,45.84949216,166.544612,274.3944313,36.95832415,272.7002031,156.9225968,18.44222922,118.1257603,92.33866217,63.57168015,156.6123523,158.9811557,296.2612414,108.1114048,231.5472969,54.14635493,91.59695318,351.1800047
13.55_365.2707m/z,365.2707138,13.54503333,neg,"5beta-Pregnane-3alpha,20alpha-diol",HMDB0246874,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,C05484,54.7,80,M+FA-H,C21H36O2,3.061457035,16.9756564,23.03329874,12.60382274,16.39268871,7.600588436,8.494032328,14.10418928,15.30211928,7.366137224,12.03407512,1.01E-12,17.23049294,9.66478598,25.31812956,17.38076717,20.45504666,15.2110627,18.13385326,14.35444843,21.1722566,9.403635525,7.999723045,24.34987754,13.76463489,15.1222393,22.08614541,17.00604106,7.051589431,11.78380525,13.83124776,17.59614958,9.532308943,16.68519821,18.20964924,15.89173861,6.318941452,9.655355475,21.49867792,14.11376491,9.952673684,7.124030561,6.479215905,20.00655856,3.902441215,5.422212324,8.654253799,15.58220652,12.84214891,24.00738939,6.213533321,17.46576964,17.32064903,7.557805347,32.57931544,13.48250666,14.71581649,14.29399326,12.31954302,8.992934181,35.01943046,6.706540593,5.698728526,23.28884015,14.7328654,17.03315758,16.3954311,8.302671039,13.14440751,48.3207886,43.00292842,23.14300208,43.65668672,23.81831885,25.38641315,19.88066656,22.03139464,30.41803011,12.78102167,10.48397863,20.69187724,26.26076296,2.542039917,18.36060151,15.46811234,7.145052039,48.40878816,24.56734035,46.51542015,47.02925925,12.60209753,9.898107154,30.18282912,10.01314375,30.29563827,24.81593663,23.98324738,20.13519598,19.29972548,16.95937217,26.10857843,16.13873085,5.175830609,10.28343225,19.34442765,13.19419162,25.60819961,27.4380963,15.14231078,1.664072294,14.28846761,29.96207217,39.12213122,11.08383716,21.71347498,8.202854341,19.44219914,32.44295692,42.92331767,20.11991226,14.78903912,18.9960135,28.68613294,18.51884813,4.995063326,30.82945462,20.58011287,22.3131041,24.16656282,7.891989318,12.13381629,11.20345565,41.01296161,4.593419608,14.63734245,11.59523289,16.89914646,6.254224327,28.5568807,53.71848584,16.2498421,42.26964766,16.32616999,25.44346612,18.95715395,60.37887472,47.26186225,6.74853779,23.56284724,7.544806533,35.2979702
6.02_182.0462m/z,182.0461789,6.021383333,neg,4-Pyridoxic acid,HMDB0000017,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,C00847,54.7,77.4,M-H,C8H9NO4,1.625536647,3.491701259,3.989356073,1.584682255,1.023822217,3.121444896,2.634643851,19.13974721,4.878057967,3.14599578,1.596255881,0.918894921,4.748641138,3.366619435,6.249842133,2.266490598,6.547806476,2.887441038,3.404101468,5.383018953,4.484352363,8.202911439,2.83274924,16.83561008,5.645432083,5.161217691,2.332144923,4.566766021,2.510128817,9.950729779,4.233554243,5.187706671,3.802404605,2.676674626,2.900556491,8.335472455,2.803444342,6.539514211,28.48970895,1.922061643,3.330240707,4.076943321,2.776830804,3.968476195,3.859732601,2.641135872,10.38152913,7.889296111,12.73176149,2.041776763,23.88831154,0.507591447,0.439165853,0.696164328,1.126150952,0.731864355,0.466472638,0.571098218,0.649911698,0.375072256,0.537639819,1.386791106,0.542153061,0.682621703,1.290932458,0.458587326,0.458879113,0.687573527,0.521838823,0.858557954,1.127705509,0.874560369,0.460954119,0.490045251,0.409272124,5.640449262,0.780334955,0.596649921,0.780742291,1.088345984,0.67945019,0.778829784,1.544105039,0.632777828,0.521665,0.601529005,0.881476374,0.594640698,1.214498765,0.500451183,0.686006288,0.661147595,0.520460798,0.502987059,0.708641206,1.243250093,0.443614214,1.894451978,0.501106098,0.431395438,0.711085982,1.111511665,0.747676369,0.538252434,0.66977321,1.017906734,1.405729729,0.940095314,0.700904515,0.526586464,0.949330233,0.52596812,0.912882387,1.021804937,0.450943628,0.303126722,1.013110274,1.104310209,1.261393883,0.532307425,0.523860361,0.449470291,1.02239562,0.896282571,1.101688815,0.547643866,1.475460378,0.556013733,4.235457905,0.998606042,0.487857087,0.446499731,1.420633786,1.217937529,0.811249687,1.043081039,0.774020212,0.74837317,0.667082572,1.070638389,0.616060376,0.613514279,1.183951398,0.990374957,0.841049347,0.782945034,0.878532495,0.76755834,0.524060459,0.329463078,0.689034959
7.84_235.1811m/z,235.1810686,7.844033333,pos,Lidocaine,995,Benzenoids,Benzene and substituted derivatives,Xylenes,C07073,54.7,78.5,M+H,C14H22N2O,2.47201838,1.01E-12,0.019414775,0.227671902,37.95911667,1.01E-12,26.25088109,1.01E-12,0.003895153,1.01E-12,112.2206588,103.772972,0.102230878,0.008177153,59.83174887,1.01E-12,14.4727628,1.01E-12,146.5223651,1.01E-12,1.01E-12,1.01E-12,0.063051109,0.026841361,0.121902023,56.06165638,1.01E-12,0.187486843,1.01E-12,1.01E-12,1.01E-12,1.01E-12,153.6380223,1.01E-12,2.214726108,1.01E-12,0.143264078,262.3230965,56.50256002,1.01E-12,0.068025426,1.01E-12,1.01E-12,1.01E-12,4.052909618,1.01E-12,0.188032258,1.01E-12,0.009350201,0.011811825,1.01E-12,0.033472905,0.051528046,1.01E-12,0.085516676,0.056459996,0.009344923,53.47489353,67.80363656,0.135319418,143.3454417,0.017079052,114.5394328,37.71978915,0.112183985,187.226525,1.01E-12,0.008287237,99.27198644,147.8161367,0.079856849,0.198956987,114.1992877,77.77705979,0.052723898,293.9937162,58.54602771,1.01E-12,14.81172218,1.01E-12,62.89506806,1.01E-12,179.9250756,1.01E-12,175.2890629,3.552293084,198.2604275,0.297875566,85.46023959,0.123123255,0.011328598,349.0334238,109.7675775,0.280997361,12.83162436,0.037025834,1.01E-12,182.6885121,107.8984734,41.18935576,1.01E-12,0.011044039,0.185213858,2124.559655,1.01E-12,1.01E-12,281.0362738,0.026750883,0.068962956,70.7913957,0.007025146,22.44731683,0.008111044,171.6505722,0.006544051,4.620580372,0.03245545,240.0205319,294.5574309,158.5087164,1.01E-12,0.022007431,0.087188452,81.50228818,87.85468164,1.01E-12,0.086572224,203.1791048,246.9621971,1.01E-12,0.014802875,1.01E-12,0.011760529,27.24212724,0.026150377,0.060283679,1.01E-12,0.459118952,66.23449041,3.580097614,0.007633325,1.01E-12,0.096072936,81.14473504,8.381485178,143.0402661,113.4033771,298.5797318,117.8103508,327.9297657,0.051852267
1.22_174.0410m/z,174.0409794,1.220266667,neg,N-acetylaspartate,3769,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",C01042,54.6,77.8,M-H,C6H9NO5,1.047670879,195.7786689,3.397565321,3.236962325,32.85035514,1.609987178,11.04557363,28.15058341,5.144061011,2.410849896,2.463858564,1.01E-12,18.13943545,1.444056918,1.273677104,0.94149389,1.980193461,1.527613673,3.232310048,2.685983487,2.440070472,49.20892839,9.582797073,2.621443603,3.441496377,0.856137065,0.978907759,22.56169479,0.834657978,12.82592894,19.52463024,2.751516595,4.447447132,1.580728604,1.809437935,18.87284371,3.54527816,1.122195634,18.06358825,1.183629658,2.92983531,20.43691439,2.596595571,1.046692031,18.76442409,10.02599642,4.995676942,2.003234224,2.206210522,2.828230687,1.348165355,0.397523528,0.793221803,3.448561742,6.798457483,0.157312031,0.770665373,1.579803872,2.428039994,2.43304508,3.751571911,32.85894155,3.428734698,0.551407828,5.744868285,1.577961088,0.906656862,0.588593681,2.976179096,2.481408592,3.389798433,3.96010243,1.626000433,0.853763558,3.007164094,35.00829675,0.404430889,6.282525056,0.635984965,3.258174542,0.929307028,2.154974178,4.662208721,4.164104797,1.161289138,9.707085874,7.011854367,2.039716279,4.782155683,0.163820187,2.049321747,2.704348912,0.117177194,2.581681688,2.032356702,2.91153889,11.68404249,1.498495746,3.996055321,1.151855772,0.554713557,3.24925966,8.535591056,2.762028759,2.202708256,2.209704614,4.44421428,1.828216852,3.607347003,2.785665498,0.898427083,1.209796065,2.139420586,3.204190751,0.770970657,7.29415557,12.42797339,1.91389463,2.717752343,5.923654887,3.052202566,2.755633349,0.530641509,0.324111789,5.828485032,1.094273753,9.486448819,1.42108203,15.36290108,5.55606294,6.47462689,1.744386157,1.027685358,0.966300782,6.013153301,5.402966092,1.605248046,2.124564422,3.206463454,2.754411721,515.8030195,1.193047488,4.073217845,12.78081208,4.19406693,0.886338924,2.767861464,3.848585979,8.12729635,4.424932288,7.189593627
10.02_242.0807n,243.0879347,10.02058333,pos,Lumichrome,64742,Unclassified,Unclassified,Unclassified,,54.6,77.3,"M+H, M+Na",C12H10N4O2,1.167724311,70.51492879,36.34931439,87.50843609,4.490685113,71.52235822,34.18427514,98.69480874,14.09752934,16.51450112,59.30781676,46.7789273,120.1032166,69.8162309,58.97771599,61.74317401,66.54680158,35.79513424,55.03740239,37.69488583,216.7701707,118.6578851,297.7853618,53.63768785,18.57026452,19.8322826,41.98492275,46.80314568,41.61887969,18.35841471,99.53514165,33.22555652,17.90990899,151.227777,76.91691344,23.75810194,18.38449329,10.69120511,10.90617653,75.71434735,44.60687923,14.7780364,49.04162458,26.92843421,97.35908712,14.49377051,26.35189561,9.90563413,17.74545555,16.55363827,65.28361214,64.17417278,3.278443016,35.86377077,24.83682645,29.74396188,25.96624183,15.85284695,4.534376368,22.42610713,7.024803389,25.53627045,20.01867787,12.97699983,74.31404665,17.54156017,5.38987126,3.313158813,14.81746542,10.96367752,39.20428028,21.68741996,40.33065865,62.99325587,10.42920872,65.84589627,13.19640006,6.907636162,7.582201894,5.040675038,18.27624304,13.55543538,22.91799883,8.671918914,4.838145257,23.40371206,19.26828064,6.90422333,28.48030021,38.77533741,16.81823839,41.11689801,15.32879559,20.44538879,7.180421432,13.58390497,3.519225705,16.46266085,20.23965201,4.694983025,8.863741422,38.3478913,49.76366667,17.85151358,3.593530511,4.703726424,43.75609904,19.67050425,14.84188706,15.89829677,28.37857634,57.00357462,11.97870533,2.323485767,9.423015927,48.8961797,5.374554787,45.41904228,7.571177145,11.61016858,16.92764619,21.05184083,5.690658342,5.117626368,19.6647122,19.77397724,31.22795481,22.02255254,88.03627544,12.19450649,3.188529159,10.22709254,6.624564049,18.0665849,28.04447787,25.60328718,3.559271903,8.099606945,22.14394599,0.888685499,12.0099219,2.46318956,68.09572776,28.77161794,20.9980397,29.18039314,17.81636616,16.68294132,8.326371909,18.69749502,24.07525367
13.44_400.3424m/z,400.3424382,13.4397,pos,Palmitoylcarnitine,LMFA07070004,Benzenoids,Phenols,Benzenediols,C00547,54.6,77.5,M+H,C23H45NO4,0.758323582,1236.659247,473.9151444,91.08087152,1507.968908,268.5522407,488.6834855,760.1311148,238.4776306,714.0726521,557.0921217,251.2219349,526.9478173,246.0836879,108.7255747,102.2229873,327.1912306,273.5125165,268.196733,56.63015476,245.8249427,1319.064303,139.3188457,631.1855157,176.8620846,354.5954603,1384.51951,895.3441616,101.5959567,269.36014,730.4118683,414.4449811,223.7163503,288.7948781,135.519113,1235.187033,207.1142208,182.0804852,1819.017607,214.9151707,177.8338199,361.1291547,128.8578899,185.6055421,254.9831765,554.4706193,243.0703011,563.2197673,635.9843968,346.906438,286.2908233,1334.023267,1843.121525,3799.574063,2979.870878,2219.091085,304.8045861,2642.425835,691.214996,895.5900467,820.8398372,4642.169915,3711.971282,2025.792817,2002.385394,1257.544236,1670.878733,1000.159969,729.6419853,1604.833979,2850.605374,1163.94305,1801.082205,4256.879263,2961.652129,335.8637829,992.7763326,2710.679251,1667.306166,1788.73004,1852.565733,2057.045578,3915.816301,33308.31016,975.4860742,3366.15196,2251.074824,1246.664707,1112.81105,4034.681435,3539.381529,959.0396443,2677.848859,5078.937497,1095.595985,1245.841442,1178.914465,1992.847847,1042.243073,354.6491847,1003.467819,941.8936179,2713.471768,540.2837712,1041.147298,4039.88438,2322.347715,1802.563723,1336.01999,2767.455017,438.5691523,2315.936009,1961.698059,549.5859613,2550.801339,1404.788338,638.4690172,917.7894407,1149.918179,644.2299281,688.1641712,2003.054104,2070.925164,2998.614043,1562.506813,2795.457632,3196.854737,769.3468161,889.5832239,453.8008709,1212.336589,682.3454028,1224.842042,622.9665345,3967.425865,8027.171097,2503.198254,943.3216376,1820.350025,4486.719417,2962.529089,4166.136146,1535.003465,4965.227721,4262.293808,4629.340037,2512.785899,1063.549567,2260.170731,790.6263332,1349.333111
6.68_118.0653m/z,118.0653368,6.6837,pos,Indole,HMDB0000738,Organoheterocyclic compounds,Indoles and derivatives,Indoles,C00463,54.6,77.7,M+H,C8H7N,1.803687782,61.03175859,66.20456806,135.4264493,33.47702126,143.230936,121.3290539,104.3350072,110.6388011,114.157151,140.5365678,102.1549378,69.83289467,161.1655873,167.48569,134.3822377,107.2119423,95.48546786,109.4773198,118.010783,69.8851723,47.98112749,117.9149775,36.97765614,141.0364714,154.2938136,150.6428582,107.4979466,252.1039932,114.5963092,67.07799268,123.3210491,119.4236189,117.4423769,71.81967958,62.50455406,71.48518971,106.7944734,92.86760263,117.4445626,98.18270943,63.11382198,66.29814975,169.2625971,101.1730628,113.0120832,143.7949152,122.4763091,116.0490937,71.49410379,115.7929148,46.9740448,8.609584465,17.58646768,26.94522874,31.31348233,14.21730212,24.87118713,19.14240558,42.88621524,45.93216668,47.04332263,22.38446466,30.77629896,55.02100107,15.44523136,50.16418523,16.31470339,21.04008386,39.57880511,23.14525217,43.56898618,9.369748118,26.09663535,32.94995457,136.0811383,33.36594782,62.71637088,35.39321525,10.4345606,17.25201812,47.10549891,54.40838959,17.94382241,25.32233144,28.64840588,54.3160706,35.20680652,68.29112403,8.251007479,23.89018451,52.35779915,18.51079158,68.80346998,20.66486567,26.14691277,93.86450879,48.78130768,51.13678092,101.1342502,85.93894579,168.6745984,3.435122453,75.02757902,26.0318167,60.21375909,50.86620465,41.68142378,52.22235255,9.161200045,20.46361841,11.13116422,27.42965432,37.68680421,33.13083583,29.99079181,20.95241749,64.03524441,85.33754086,44.22487687,38.06709367,16.47489254,37.25663875,18.55494875,26.65905047,18.66663287,4.035620857,5.486047149,86.57094558,31.91477592,27.58494534,13.27844327,50.48399817,7.663002714,6.080126289,56.86743244,21.32936834,5.360553341,13.74996845,109.0407853,79.69266649,42.63704092,22.27376456,74.59352887,64.1634776,30.30536101,6.046725746,36.83281235,62.30999208,41.0910096,33.59461773
9.95_325.1710m/z,325.171003,9.949666667,pos,Citalopram,1781,Benzenoids,Benzene and substituted derivatives,Phenylbutylamines,C07572,54.6,78.4,M+H,C20H21FN2O,-0.200222171,0.094029577,0.071468874,1.894637503,0.069570241,1.66711941,0.722184825,0.34892991,0.400492364,1.189509288,1.843394274,0.83217606,0.091190447,0.494886798,1.11903169,2.125078227,0.930534952,0.575510316,0.145570503,0.333706072,1.462111033,0.108159247,0.338571795,1.259233348,1.141375094,1.850985533,1.229671377,0.115058963,0.143262345,0.537538953,0.365514587,1.088804169,111.5326201,1.067662472,1.992223923,0.916770153,0.085678703,0.447542007,0.357044993,2.120611252,0.111391486,0.486081047,0.765837636,1.64336952,1.28899536,0.41563315,1.101485177,0.104903106,1.341615633,0.867292217,0.198622841,0.061398716,0.659127597,0.02096852,0.092640536,0.358053847,0.409146568,0.675376664,0.334530122,0.140078198,0.003716747,0.19940634,0.122288081,0.97916789,0.056944114,0.395801815,1.261908283,0.222597037,4.412543143,0.000504913,0.091375257,0.161950105,0.24658099,0.047852602,0.054736019,1.173040393,0.219796923,0.068334976,0.113509835,0.000311387,0.561935196,0.165271321,0.068381352,0.261143742,0.290710897,0.129054962,4.741121999,0.286476248,0.581437,0.152895326,0.122539502,0.053664233,0.028992319,0.914076404,0.007744939,0.031110466,0.549204407,0.316806926,0.305311175,1.178210408,0.290945437,0.69383016,0.040520234,0.303165351,0.048606919,0.21338567,0.304646606,0.123545378,0.11392156,0.848210048,0.337636691,0.652343648,0.628811001,134.7523675,0.092597637,1.142191111,0.018432328,0.08826462,0.015532478,0.079657432,0.160941891,0.501284748,0.026008258,0.276001353,0.309507002,0.724643792,0.040377055,0.08245088,1.097152321,0.88879571,0.241792719,0.152348196,0.077377383,0.221485151,0.036345135,0.145728882,0.060335559,0.113621172,0.352539395,1.01E-12,1.061687957,0.049454441,0.259971757,0.071700734,0.251787461,0.050259265,0.928218599,0.171480457,0.147416996,0.141739605,0.092476733
1.28_145.0621m/z,145.0620755,1.27585,neg,D-Glutamine,63630,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",C00819,54.5,76.5,M-H,C5H10N2O3,1.43572103,15.28201992,27.23406905,11.0555185,53.36741247,24.86956748,28.25566925,32.9164673,34.83099352,22.24090615,28.12531565,1.01E-12,7.67986324,26.14397887,26.01437382,19.76452875,12.24332534,15.93977801,19.91797101,23.81009416,17.07738247,17.22738988,29.10829351,15.36891097,22.87760959,25.857096,9.354344359,11.696475,79.73000767,35.05774647,16.86052607,20.40293871,20.25580184,29.77413687,10.94516699,33.12242988,19.80983482,22.78944413,49.38582716,29.70503939,17.87039436,26.71184766,22.77228104,12.11800111,17.32019027,70.256603,38.22617572,12.87859455,20.41364831,9.465664986,13.42451882,91.32045825,51.05080774,52.74625825,42.85827815,53.2777158,86.99290328,41.7450177,50.64483757,63.12620325,53.28961616,61.30624276,65.87422932,63.18016284,51.74430841,48.26304513,85.75169499,61.09270523,33.17248557,31.522587,25.85091249,21.63317019,57.60874241,38.54949662,51.56040284,26.82491004,43.86302368,31.32770625,61.01975866,62.24601257,44.75965085,31.84955976,33.35140178,36.03436507,121.4381631,41.71247573,48.19174835,46.08357448,43.09692548,30.33026652,37.80509452,62.46195819,51.49814706,49.88672935,40.26971032,100.0970419,121.9257011,40.58050238,67.81207192,85.44633345,46.8333368,95.13396169,41.91514209,51.22251605,50.43049188,31.40871014,54.69471217,48.85598165,44.25948419,74.313134,40.97477391,18.42378318,33.2492061,38.09563572,61.79575495,47.3755614,60.72671429,50.34538006,51.33189062,38.92434065,46.70351537,42.34438373,25.50533953,40.103728,42.03211539,29.69260043,47.13364077,37.15722367,37.16619939,59.70268129,25.88884556,37.81164771,33.00322912,45.69622105,66.51385488,42.36615302,69.27707006,42.65590481,60.37083685,3.352311908,33.27224654,67.93795861,32.96464061,38.01317434,35.99952655,60.79726048,36.7983058,37.49214327,29.00050357,56.3295529,52.7912368
